Protecting Pain-Capable Unborn Children from Late-Term Abortions Act|117|Senate|Lindsey Graham(R) |Read twice and referred to the Committee on the Judiciary.|2022-09-13|https://www.congress.gov/117/bills/s4840/BILLS-117s4840is.pdf
Pregnant Women in Custody Act|117|House|Karen Bass(D) |Placed on the Union Calendar, Calendar No. 361.|2022-09-13|https://www.congress.gov/117/bills/hr6878/BILLS-117hr6878rh.pdf
Protecting Pain-Capable Unborn Children from Late-Term Abortions Act|117|House|CHRISTOPHER SMITH(R) |Referred to the House Committee on the Judiciary.|2022-09-13|https://www.congress.gov/117/bills/hr8814/BILLS-117hr8814ih.pdf
No Federal Funds for Abortion Travel Expenses Act of 2022|117|House|Ralph Norman(R) |Referred to the House Committee on Energy and Commerce.|2022-09-06|https://www.congress.gov/117/bills/hr8776/BILLS-117hr8776ih.pdf
Expressing support for the designation of September 2022 as National Campus Sexual Assault Awareness Month.|117|House|ELEANOR NORTON(D) |Referred to the House Committee on Oversight and Reform.|2022-09-06|https://www.congress.gov/117/bills/hres1332/BILLS-117hres1332ih.pdf
Robin Danielson Menstrual Product and Intimate Care Product Safety Act of 2022|117|House|CAROLYN MALONEY(D) |Referred to the House Committee on Energy and Commerce.|2022-08-16|https://www.congress.gov/117/bills/hr8724/BILLS-117hr8724ih.pdf
Recognizing the vital, lifesaving work of crisis pregnancy centers.|117|House|Barry Moore(R) |Referred to the Committee on Energy and Commerce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-08-05|https://www.congress.gov/117/bills/hres1314/BILLS-117hres1314ih.pdf
Community Mentors for Moms Act|117|House|Carol Miller(R) |Referred to the House Committee on Energy and Commerce.|2022-08-05|https://www.congress.gov/117/bills/hr8669/BILLS-117hr8669ih.pdf
A resolution designating August 16, 2022, as "National Airborne Day".|117|Senate|Dan Sullivan(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S4033;text: CR S4047)|2022-08-04|https://www.congress.gov/117/bills/sres745/BILLS-117sres745ats.pdf
No Taxpayer Funds for Illegal Alien Abortions Act|117|Senate|Roger Marshall(R) |Read twice and referred to the Committee on the Judiciary.|2022-08-04|https://www.congress.gov/117/bills/s4770/BILLS-117s4770is.pdf
Reproductive Health Care Accessibility Act|117|Senate|Patty Murray(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2022-08-03|https://www.congress.gov/117/bills/s4764/BILLS-117s4764is.pdf
Community Mentors for Moms Act|117|Senate|Marco Rubio(R) |Read twice and referred to the Committee on Finance.|2022-08-03|https://www.congress.gov/117/bills/s4761/BILLS-117s4761is.pdf
Protecting National Access to Reproductive Care Act of 2022|117|Senate|Cory Booker(D) |Read twice and referred to the Committee on the Judiciary.|2022-08-02|https://www.congress.gov/117/bills/s4748/BILLS-117s4748is.pdf
Let Doctors Provide Reproductive Health Care Act|117|Senate|Patty Murray(D) |Read twice and referred to the Committee on the Judiciary.|2022-08-02|https://www.congress.gov/117/bills/s4723/BILLS-117s4723is.pdf
Preventing Child Sex Abuse Act of 2022|117|Senate|Charles Grassley(R) |Read twice and referred to the Committee on the Judiciary.|2022-08-02|https://www.congress.gov/117/bills/s4719/BILLS-117s4719is.pdf
Let Doctors Provide Reproductive Health Care Act|117|House|Kim Schrier(D) |Referred to the Committee on Energy and Commerce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-08-02|https://www.congress.gov/117/bills/hr8650/BILLS-117hr8650ih.pdf
Acknowledging and commemorating the women in the Army who served in the Women's Army Auxiliary Corps and the Women's Army Corp during World War II.|117|House|Scott DesJarlais(R) |Referred to the House Committee on Armed Services.|2022-08-02|https://www.congress.gov/117/bills/hres1310/BILLS-117hres1310ih.pdf
A resolution acknowledging and commemorating the women in the Army who served in the Women's Army Auxiliary Corps and the Women's Army Corp during World War II.|117|Senate|Marsha Blackburn(R) |Referred to the Committee on Armed Services. (text: CR S3865-3866)|2022-08-02|https://www.congress.gov/117/bills/sres735/BILLS-117sres735is.pdf
Reproductive Freedom for All Act|117|Senate|Timothy Kaine(D) |Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S3806-3808)|2022-08-01|https://www.congress.gov/117/bills/s4688/BILLS-117s4688is.pdf
A resolution designating the week beginning November 7, 2022, as "National Pregnancy Center Week" to recognize the vital role that community-supported pregnancy centers play in saving lives and serving women and men faced with difficult pregnancy decisions.|117|Senate|Mike Lee(R) |Referred to the Committee on the Judiciary. (text: CR S3787-3788)|2022-07-28|https://www.congress.gov/117/bills/sres729/BILLS-117sres729is.pdf
Keeping Girls in School Act|117|House|Lois Frankel(D) |Ordered to be Reported in the Nature of a Substitute (Amended) by Voice Vote.|2022-07-28|https://www.congress.gov/117/bills/hr4134/BILLS-117hr4134ih.pdf
Pregnancy Resource Center Defense Act|117|House|Claudia Tenney(R) |Referred to the House Committee on the Judiciary.|2022-07-28|https://www.congress.gov/117/bills/hr8584/BILLS-117hr8584ih.pdf
Designating the week beginning November 7, 2022, as "National Pregnancy Center Week" to recognize the vital role that community-supported pregnancy centers play in saving lives and serving women and men faced with difficult pregnancy decisions.|117|House|Bob Good(R) |Referred to the House Committee on Energy and Commerce.|2022-07-28|https://www.congress.gov/117/bills/hres1297/BILLS-117hres1297ih.pdf
